uid,cat
21819114,1
4278967894,0
119250381,1
2330756666,1
4851860505,0
424997365,0
339475959,0
16901898,0
472587261,0
26092300,0
102777642,0
28948277,0
2767612751,1
85389877,1
54608439,0
2775097003,0
527102034,0
856723778,0
502128120,1
16226417,0
2557551187,0
376570601,1
782612461,0
77687897,0
237880304,0
1702649216,1
3838028674,1
626435672,0
750543566,0
87825476,1
2730969312,0
270055627,0
378102107,0
26625622,0
400873778,1
4860721431,0
19802992,0
261568808,1
4020092181,0
1711185464,1
17912521,0
346063756,0
1357382641,0
571324335,1
59222174,1
266252872,0
532400683,1
196454301,0
84620376,1
1442299285,0
293386073,1
400599700,1
1483600862,1
343512566,0
130237588,1
26812093,1
193732179,1
15857546,0
604630006,1
603398233,0
64541290,1
1287862291,0
14200743,1
12096932,0
34621886,1
141393852,1
316819997,0
15160884,1
21901272,1
3960279315,1
20474813,0
3230995036,0
3236656398,1
114754103,1
1947265657,1
30253471,0
4875928483,0
20019385,0
64478978,1
3389329545,1
3369164429,0
888726438,0
1379275460,1
1552125739,1
38478303,1
37126582,1
36372343,1
65106660,0
14144354,0
16256269,1
64113200,0
386812594,0
541216584,1
707758978,1
60709952,0
634598384,1
17544850,0
315878798,0
25888995,0
338102463,0
17012177,0
1575829314,0
61879600,0
296361085,0
2365741051,0
174739508,1
91606430,0
19091173,0
69592091,0
116175140,0
68799380,0
50213088,0
1154670661,1
4012381708,1
183958809,1
2216300058,1
1173806858,0
3182034704,1
814412821,1
249219716,0
20418692,0
16596017,1
300376528,0
248850174,1
1087955707,1
2165688038,0
70250493,1
28010482,1
5716162,0
574903124,1
24631305,1
14321742,1
32522323,1
75121788,0
52779839,1
148823582,0
245203806,0
848488200,0
17043155,0
820506204,0
14407526,0
14875394,1
382301115,0
20744708,0
29896002,1
66006660,1
253210356,1
794831360,1
3367408719,0
119657244,1
100316676,0
353888128,1
37714344,1
224290683,0
3278559234,1
2384252054,1
89293119,1
3425978494,1
91910696,1
196893826,0
7562622,0
565795231,1
188058778,0
20517132,0
17705212,0
21058647,1
42786799,0
3453546732,0
574891573,1
67882820,0
926317914,0
116570753,1
3354391834,1
47643618,0
3270518996,1
3952873583,1
282307977,1
529220456,0
27373129,1
23656085,1
296903483,1
2674916419,0
155775923,0
337313018,0
38754192,0
32241962,1
2918038794,1
1959792800,0
16875220,1
33013839,1
64508085,0
3377085802,1
183292663,0
3594364096,1
334286013,1
75175840,1
1571463770,1
15186308,0
602466689,1
4175873654,1
2279480486,0
3239351035,1
1031365940,0
40840290,0
40124279,1
2582186468,0
19057311,0
151247615,1
3197799146,1
823933321,1
328045189,1
158414847,1
553036813,0
2705002822,1
2752601,1
2693921882,0
529455059,1
2715535644,1
375302736,0
184738767,0
28906229,1
976589803,0
19240280,1
239395004,1
151521581,1
15170286,0
120382869,1
2377663616,1
184621488,1
210628675,0
568531092,0
1653213780,1
956604620,1
18168068,0
52922634,0
20730303,1
16459325,0
3904716505,1
239284849,0
952112047,1
20595487,1
382837921,0
16780727,1
3091902319,0
42406716,1
2883653968,0
92189384,0
1647121196,1
248469693,1
2892288028,1
84119348,1
4128304703,0
235660311,1
2735876188,1
328206816,1
621335481,1
3772913417,1
27676612,1
906568148,1
1049096167,1
21888326,1
182010295,1
180063957,0
503431887,1
514503918,1
299320964,0
14476780,0
206290633,0
612265049,1
154184964,1
17278395,1
204642717,1
75883640,0
248866369,0
59229463,1
266774680,1
26328971,1
4181408664,0
158609072,1
21104257,0
55649192,1
2708121949,1
1921630856,0
14562874,0
21706484,1
288576967,1
86112023,0
624826831,0
535455827,0
583680875,1
223570174,1
347915546,1
464584780,0
15617796,0
27661276,1
40772047,1
385586516,1
23692785,1
2480854531,1
65719510,0
476315898,1
2704951,0
135329478,1
21934319,0
16160352,1
34712941,1
26089178,1
1426876046,0
87540330,1
1048588320,0
177584156,1
124312153,1
22017993,0
4811054688,1
2474682776,0
4853998601,1
1659355182,0
161858263,1
1852458776,0
600455121,1
930198085,0
856626722,0
10404232,0
779798576,1
61239011,0
402770316,0
103123707,1
1137418664,1
868171621,1
335115633,1
3424446287,1
92154216,0
304750149,0
461824139,0
282709676,0
3365881557,0
1581832626,1
52340158,1
192424625,1
23766675,1
120497731,1
296293850,1
15158121,1
59552215,1
251676305,1
44309369,0
2478915326,1
933262820,1
1707468307,1
3122706789,0
65691824,0
15525476,0
594031100,1
56814044,1
17373636,0
235190657,1
782510317,0
70238870,1
4340446218,1
349222062,0
1608278472,0
32244988,0
4142530349,1
229213812,0
55235304,1
1895188093,0
910884566,1
35914260,1
39321718,0
83189725,0
548357566,0
1109549286,0
40579488,0
255213932,0
34810105,0
414347232,1
94429546,0
533416866,0
23019009,0
22956220,0
903168284,0
17859893,1
63470499,0
25998512,1
1662638689,0
7892772,0
1379288282,0
273027808,0
24280896,1
64820888,0
21231110,0
345157107,0
1691638116,1
3297266764,1
1239820615,1
155033274,1
579585959,1
39484910,0
948893924,0
70608023,1
4591980136,1
20608910,0
13510332,0
55896443,1
278216480,1
286470933,1
741976303,0
47758708,1
121880680,1
2224079705,0
4472513511,1
19464261,1
350668301,1
109685703,1
383314897,1
70890758,0
4039860260,0
31201289,1
19677343,0
266628933,1
313708760,0
43188998,1
3602545097,1
146860658,1
970207298,1
4488845423,1
20249823,1
198419099,1
4664831483,0
38278696,0
59212728,0
3078385817,1
19683497,1
382308546,1
270458388,1
14117134,0
20987411,0
339327659,1
19983118,1
1972966208,1
1490941442,0
117165632,0
246414517,0
368877737,0
54744689,0
3556364473,0
31613729,0
245047545,0
4139195715,1
15101893,0
393716825,1
955238820,1
28216100,0
563075586,0
57770539,1
24689059,1
25715929,1
21221064,1
4021000228,0
455404380,1
3901638076,0
1971066996,1
107318015,0
91657326,0
287732157,0
17934084,0
218356963,1
133815999,1
899133913,0
31040736,0
292483336,1
16642888,1
456722136,1
15976697,0
1556245573,1
397440799,1
28591132,0
234243219,0
405047707,0
547213440,1
3415232663,1
164359888,1
446517785,1
18119176,0
297765074,0
578640588,1
14241965,0
452854618,0
59122699,1
17980523,0
139805236,1
196887756,0
340713426,1
74603136,1
82745062,0
610837080,0
18829289,1
3296155476,1
51623437,1
3783739409,1
242414778,1
341813644,0
603606691,0
14479424,1
12889162,1
1335861716,1
44626981,0
144574764,0
2983670750,1
3253203626,1
24275574,0
30104239,1
556547886,1
421575263,0
342908041,0
26054340,0
438924029,1
225265639,0
117754066,1
3931088962,0
247521017,1
476126261,0
3298091964,1
470043714,1
3587038933,0
19549779,1
2821418541,0
1327954172,1
18397725,1
17079284,1
60680268,1
16635063,1
16420903,0
21445334,0
48031881,1
130545305,1
240393970,1
2337082928,0
14186149,1
695801929507725313,1
329443994,0
4353372765,0
235251868,1
23217072,1
170040782,1
402807652,0
556548240,0
54606467,1
3418224500,0
756143425,1
17780929,1
3083369872,1
1140441530,0
1708165837,1
3500593034,0
96644892,1
2601493933,0
53345667,1
492529570,1
15280845,1
188403766,1
117223562,0
338350165,0
1090819478,0
4409585957,0
3830061,1
18623155,0
16227226,0
53830371,1
3171644885,1
361683400,0
18008573,0
2183783641,1
2928224473,0
551471153,0
16193036,1
507191173,1
18461227,0
18622869,1
9508922,1
4890440664,0
2879873850,0
368448364,0
913041614,1
16663780,1
36870790,1
3972702672,0
2378470946,1
14746530,0
301101877,1
44940222,0
211971228,1
265690553,1
19407380,0
328117237,0
311193775,1
513687872,1
137354145,0
829912706,1
30686025,0
555443645,1
142720807,1
4708421363,1
25073877,0
1485769051,1
330378036,1
176731899,0
385092476,1
59532544,0
88266451,1
133587169,1
89357705,1
386155534,1
3252286739,0
13491312,1
272710377,0
4139211254,1
983511090,1
15345563,0
3239776277,1
223538885,0
3306180845,1
957345043,0
27759798,0
56898928,0
460677003,0
3390174777,0
3993892874,1
385701866,1
113047940,0
14104914,1
1129829874,0
139388233,0
18664239,1
366922899,1
3700443204,0
65997580,0
509700682,1
88806753,1
326196796,1
25502928,1
3306430837,1
211261704,0
136328466,1
32881673,0
1568858138,0
3101890553,1
14371183,1
14412533,1
179206305,0
942613549,0
2730769544,1
417416222,0
56107664,0
289094919,0
234967236,1
21583290,0
2482648046,0
106587182,1
24734707,1
36536661,1
1065923552,1
3399043193,1
39535119,0
2914472315,1
2980053649,0
178362634,0
110466097,0
2438823685,0
129710589,1
412659847,0
499060178,1
201983092,1
354341630,1
1452103650,1
1546092492,1
3060165102,1
13687102,0
3389462593,0
58379000,0
42473758,1
84930913,1
421845502,0
21158941,1
76750372,0
201887771,0
19318314,1
29310058,0
1132672532,1
21151732,1
32071013,0
17748964,1
48841287,0
23361310,0
19928041,1
19040876,0
6311612,0
265600371,0
1962071185,0
66672175,1
1449757117,1
4872591268,1
3001730703,0
82951231,1
1236219829,0
18787750,0
1955222840,1
41280377,0
630420208,1
386792127,0
1705652376,0
452617849,0
18609072,1
759845112,1
22253744,0
226622782,0
574528769,1
2059811,0
128679005,0
171400228,0
1003024634,0
91273455,0
437011506,0
346349368,0
121840901,0
44847196,0
43045735,1
583113311,0
102225147,0
71569841,0
232689598,1
397647118,0
3390254459,1
109331141,0
266135401,0
3512985383,0
83417551,0
3401903697,1
252280222,1
2339683237,0
2181121594,1
190618750,1
14981863,1
2220538393,1
7017682,1
16900324,0
471053604,1
24737755,1
4699044372,0
478769319,1
23030523,0
30216513,0
180013616,0
1692554820,1
26300858,0
1282052490,0
354117970,1
924776768,1
3690150793,0
102750466,0
119436782,0
20932683,1
62504114,1
302144631,0
3156120964,1
6325772,0
374319289,0
17853057,0
23375172,0
250219524,0
4174527256,1
305921538,0
3291645948,1
80619457,1
1276822483,0
20015903,0
221733922,1
2235413383,0
440703247,1
469569383,1
834094464,0
2827768371,0
171808780,1
17258301,1
409464960,0
47194458,0
1074422888,0
22550407,1
18612289,0
19647162,1
174401859,1
4623142277,1
78352526,0
538336770,1
113781741,0
7414672,1
32694652,1
3853692941,1
196168350,0
70026966,1
2892868223,0
3323123031,1
41960566,1
1899336733,1
1120166809,0
3400241525,0
695642422873878528,1
385213731,0
16107311,1
2280802962,1
312333005,1
933693476,0
370903447,0
256298027,0
4181803874,1
125386263,1
26107598,0
3719751939,0
75426887,1
1163448812,0
30388712,1
369188720,0
77839894,0
2151483192,1
2719794442,1
92231366,0
1317073668,1
100303416,0
90508488,0
30860737,0
35094176,0
386379403,0
521000547,1
18201794,1
242166536,0
2686066668,0
25255537,0
840478801,1
621181309,1
529123058,1
124227622,1
1397421727,0
201790336,1
432895323,0
3154459238,0
1680684180,1
67501566,1
3155053336,1
3430882365,1
2867808592,1
14424667,0
12897402,1
1689689653,1
1618641848,0
345348946,1
4207243000,1
1129157624,0
2800088685,0
93777543,0
603406470,1
15049826,1
1617509185,0
57683045,1
603835981,0
136526394,0
274211690,1
4717142540,0
406017979,1
442920575,1
220712406,0
19579112,0
26775504,1
398088661,1
283918376,1
442593662,0
110606529,0
27446380,0
26335025,0
312368138,0
330571802,1
14780458,0
91208519,1
66160700,1
4165323683,1
22311812,0
2165527801,0
42468021,1
2586164682,1
4655214796,1
24824340,1
47574231,0
2177111790,1
502639312,1
482625092,1
341616085,0
216612869,0
2174609688,0
36584147,0
22125736,1
32293802,1
15969459,0
469981187,0
3858765016,1
1609364557,1
708284754,0
4852500321,1
309602001,0
208886050,1
107546271,0
144199278,0
95556304,1
32734301,0
1478466624,0
21846539,0
89220865,0
126735130,0
20091865,1
1711535066,1
4138660415,0
85036523,1
83536920,0
87208147,1
3086493438,0
427704594,0
3962151,1
2526033769,0
31532083,1
357223929,1
35417467,1
454194887,0
3734240741,1
251919460,1
2886503987,0
320513688,0
2343081636,1
47185852,0
282728925,0
3298524945,1
2254719248,1
95060299,1
37830702,0
14891411,1
2934029484,0
487265006,0
4331479479,1
155556393,1
2410005103,0
50055701,1
411894721,1
17732964,1
158767585,0
62374483,0
62711907,0
209622504,1
92424601,0
3895471456,0
19569217,0
101936549,1
4818861575,0
468865743,0
480953886,1
860529211,0
536879477,0
3305245893,0
348829006,1
3222966471,0
206656321,1
889317997,0
29044188,1
4776797381,1
4453559961,0
250942901,1
137531037,1
1426736030,1
41056036,0
83662443,1
175644666,1
48701688,0
1367769997,1
267884847,0
294434603,1
16031927,1
377995808,0
131802395,0
22959072,1
1180379185,0
132550968,1
38124709,0
31611298,1
539524639,0
186563150,0
4553731353,1
3309041036,0
18113617,1
19662335,1
155112556,0
4562593367,1
24183358,1
171171952,0
1231122511,1
523118244,1
41604590,1
3298951627,1
37512393,0
19624861,0
147012234,0
15170457,0
483582383,1
729653510,1
1599875713,1
1133751853,1
2473131667,1
243670114,1
23491337,1
66905904,0
3389073989,1
2326360933,0
50072765,0
2790346046,1
105329640,1
792279528,0
4152596593,1
67090489,1
66613956,1
1362733117,1
15442036,1
455107195,0
415274371,0
20998405,0
842314687,1
28127431,0
2325956060,0
474094828,1
189238523,0
2785814996,1
18305931,0
17697550,1
48722401,1
80019445,1
16065140,0
62607006,0
128072631,1
54055541,0
19775673,0
17879241,1
109099014,0
19724858,0
319044545,0
319087257,1
227188239,1
283721399,0
24980717,1
3152299939,1
251480489,1
370779550,0
3980170816,0
1392648367,1
1226538054,0
2410630588,1
103073080,1
608774380,1
3354994185,1
27465007,0
3305551767,1
616890055,1
255811404,0
56696207,1
595804886,0
931928916,0
23232204,1
17232340,1
108354785,0
257246821,1
20116905,1
488745110,1
2533678705,0
116921689,1
152364733,1
16063483,0
16285755,1
93303821,0
1549981063,0
201102087,0
10776522,0
18706257,0
1431882020,0
620114179,0
38964939,0
137863359,0
17297846,1
137932355,1
105496588,0
868212828,0
365319453,1
3827830753,0
386778779,0
242455470,1
49698134,1
18100552,1
2173243932,1
4275797420,1
3666321797,0
214697672,0
3248537885,1
2882040767,1
4149614357,1
3392783079,0
14135426,1
17687436,0
142896252,1
1020356160,0
605480897,0
303897925,1
1272561768,1
23469459,0
33723352,1
341522403,0
21787779,1
548192019,1
2935130012,0
3313706340,1
3067290843,0
22728028,1
784875325,0
3681664757,0
1039117464,0
21833728,1
15606793,0
1599266138,0
2526794479,0
16548484,1
1631314297,1
53210156,1
4846632250,1
25717681,1
170465355,1
414421637,1
92695818,1
419587155,0
61868777,1
6393032,0
218967959,1
2753891385,1
116752525,0
151444950,0
136004952,1
4568945958,1
37721714,1
559959725,1
66952587,1
1594513225,1
629512521,0
9410952,1
404861881,0
3084016695,0
15053068,0
199814232,0
3807095472,0
241285460,1
18564248,1
15473626,0
20022211,0
2585001618,1
819998784,1
75190347,0
3303668496,1
2330982426,1
1459770086,1
3139344643,0
15140227,0
3036925536,1
22650582,1
4199228249,0
18961611,0
497221295,1
412753721,0
17914925,0
1475815381,1
937632362,1
3326148334,0
424511268,1
4367766081,1
3235205713,1
120234594,0
3430946487,1
2981727239,0
18967498,1
92587516,1
234106660,0
3297813501,1
1673576484,0
48370907,1
4491406514,1
840668292,1
832029386,1
283884326,0
23339246,1
6185862,1
67513134,0
121544099,0
91947791,1
329458375,1
545576012,1
151171356,1
2386171074,1
398433203,0
3292306583,1
1255098326,1
93012627,1
121022557,0
25159702,0
3663156510,0
703074986,0
3243844151,0
2603477264,0
50832763,0
51303626,1
51270296,1
46904536,1
250433326,0
279271461,1
20668369,1
22688381,0
25520382,0
3000173593,0
253245279,0
27744185,0
2914922483,1
777080958,1
241632399,1
300918984,1
2329214586,1
4559645115,0
20019841,0
26533227,1
136881432,0
1280563154,1
254590463,0
2377247539,1
481627384,1
631339084,0
239649820,1
3251742270,0
1668756914,0
18857707,1
16017475,0
32312128,1
45398966,0
96910281,0
17126704,0
2828410228,1
4570761137,1
5561412,0
237461177,0
31227551,0
581275215,0
4451957414,0
16031921,1
3218742931,0
2787057829,1
3298347581,0
3798320963,1
396278722,1
4347523994,0
20060047,0
2842954795,1
3044641833,0
116846715,0
21789755,0
1663752234,1
21171113,0
64197283,1
1653755119,1
907073647,1
344884814,1
1108828915,1
4562454393,0
421368541,0
25491788,0
2802894121,0
374623492,1
77682077,0
3094091425,0
4853872077,1
4830014350,0
912850946,1
3245070880,1
417631044,0
20655790,1
1249321813,1
1362073404,0
69723718,1
97928959,0
356432115,1
2390002682,1
27311719,1
786523014,1
19350452,1
3374124494,0
302886547,0
15692988,0
588532665,1
5994222,1
31524003,0
14676022,1
331470439,1
359395687,1
540658490,0
386152144,1
38470841,1
290992211,0
243957696,0
636308238,1
343473332,0
25562009,1
558903816,0
829845230,1
29709101,0
3213024293,0
954919512,0
119028126,0
16119129,1
486894694,1
460350021,1
63881981,1
3004523597,0
28473477,1
2887988203,1
60113766,0
37805638,1
22336731,1
114896223,0
4145132608,1
22805192,0
18505910,0
581448938,1
391660604,0
77692004,0
2321936329,0
43953685,0
24224451,1
612214986,0
2990100743,1
2375679326,0
401090263,1
515092441,1
2868495457,1
350599621,1
10615232,0
572963140,1
25411456,1
68493947,1
26914552,1
18170310,0
441987495,1
209791562,1
3353604197,0
14098960,1
261970297,1
1940002770,1
18924570,0
4745397493,0
4676509686,0
1272820076,1
2391561805,0
285816337,1
221793778,0
16504629,0
24762473,0
155297117,1
813286,1
233239401,1
522406656,1
3720162797,0
58033300,0
7998482,0
401838186,1
606448861,0
3633381875,0
456304742,1
3213020939,0
365506711,0
22867313,0
14429621,1
213103418,1
245126095,0
4707314476,0
15935833,1
360099026,1
908327810,1
3949987162,0
68361126,0
3192808928,0
270108725,1
1330457336,1
715467692,0
12670512,1
167244635,1
3168915408,0
19422863,0
258138462,1
22487839,1
1689882661,1
400179351,1
46726877,0
20193935,0
84183248,0
59536644,0
4041289161,0
392915484,1
27298118,0
2559420968,1
9905432,0
46015237,1
200019244,1
56874448,1
23176276,0
29831339,0
45453303,1
2694576948,1
83168909,0
135600854,0
2478736706,0
707192895,1
46286710,0
723115219,1
374302139,0
23856851,1
3421054109,0
3237277425,1
361665982,1
2983235777,1
3951500837,0
75971829,0
26888432,0
120052972,0
3012698816,0
233066768,0
2641993872,1
3111872587,1
15250836,1
470311246,1
18757129,0
24586778,1
133733076,1
611470981,1
2225308854,1
57792214,0
19890945,0
3435218824,1
501594681,0
15982534,1
458055470,0
147940901,1
191265926,0
4369475717,0
71584155,1
176635092,1
1113306607,1
42341301,1
3241931810,1
148315696,1
26168949,0
1404379519,0
2588699732,1
364057640,1
49135957,0
20730021,0
21925979,1
62932775,1
2204137836,0
2321141725,1
65984473,1
168055010,0
617370552,0
125787425,0
605695013,0
63315485,1
401624214,1
51241418,1
497455035,1
1096224391,1
193491059,1
794779346,0
3558102739,0
382288706,1
577669101,0
1731136454,0
1543918632,0
39249305,1
171644889,0
3133064804,0
140163338,0
85435064,1
14483353,0
260582213,1
130617778,0
1326336512,0
230001511,0
18978610,0
4916465741,0
770970738,0
3293127266,1
181712154,1
434340312,0
326524753,0
4764146972,0
233531231,1
4855151831,0
22509548,0
3396282117,0
953884172,1
279310488,1
3694107253,1
36809571,0
866347292,0
45399148,1
3260577890,1
770193068,1
28938948,0
384377816,1
456356052,1
63835589,0
16125224,1
3021945236,1
66723691,1
455295427,1
159405287,1
14728168,0
335520416,1
342373441,0
28551948,0
58906742,0
3065753301,1
324171587,1
16189392,1
1018199904,1
346137929,1
432137043,1
60919240,0
3350923527,1
550131748,1
131678361,1
3310520869,0
130344773,1
14587342,1
28042270,0
3294014750,0
56623848,0
3231861678,0
18407451,0
96498932,0
19539739,0
287469883,1
121536152,1
38370559,1
53575971,0
25645556,0
185924125,1
16534580,1
516880804,0
222953824,1
47205120,1
745743164,1
26420738,0
22703645,1
1121730660,1
455793433,1
75145849,0
1407822289,1
1169024594,0
462104542,1
2284046858,0
52973326,1
270127916,1
29993649,0
20884200,1
1152122941,1
79039503,1
17236830,1
14682928,1
631911372,1
8370082,1
75632916,0
31044441,1
40116885,0
405907549,1
357299551,1
15427352,1
44111074,0
21087670,1
160330863,0
893766840,1
5741722,0
152031457,1
1246236312,1
248441714,0
1078398786,1
65006421,0
72468370,0
44166074,0
244782701,0
14827581,0
42884466,0
39551130,0
136435350,0
206445421,0
18303287,1
1544916589,0
3227508954,0
1265423480,1
73102369,0
460271344,0
6326912,0
43447128,1
1274730728,0
23062002,0
163421579,0
930682063,1
1457443520,0
18129237,1
214672188,1
28599157,0
404361719,1
4835514688,0
379484142,0
35548003,0
351168626,1
131839804,1
512764130,0
13098322,1
2386082112,1
3330180939,0
32775800,1
3141672447,1
50698933,1
216747924,0
396806693,1
482337852,0
4363357533,0
110850383,0
350429629,0
869078702,0
360876605,0
18712812,0
42710590,1
454185721,1
3386858859,0
2853749448,0
56573807,0
3266547816,1
55261809,0
1115643872,0
180058006,1
1670726905,1
18030431,0
508370809,1
80612021,1
17628944,0
1978672945,0
1498686708,1
972632749,0
4049940747,1
309282144,1
85692789,0
2753701960,1
57777146,1
1059240924,1
72160645,0
21008418,1
586076955,0
1779465044,1
4809677963,1
313583882,0
561599944,1
3154638695,0
23565637,0
107773039,0
157013620,0
3384941596,0
234053893,0
327151632,1
125468736,1
4053359364,0
18183900,0
1325499482,1
24162430,1
117091842,0
295855693,0
21667122,1
3384641532,1
3354059817,1
115745371,1
14373338,0
54964066,1
752209266,1
378933826,1
120165393,0
49842959,1
4411226787,0
276128578,0
3372916931,0
162960384,0
376474550,0
1905848982,1
21318519,1
90973104,1
47371672,0
3386551109,0
74605052,0
3220609116,1
3201364209,1
72961116,0
18685740,1
258885469,0
36276015,1
363768752,1
22511812,1
47819870,1
3165606911,1
24538779,0
4874091305,0
35672554,1
367978765,0
1223645563,1
2266694804,0
2170658222,0
20567250,1
1042747801,0
112508171,0
237168787,1
1019903540,1
15197471,1
22154680,0
803331092,0
3386688502,0
2252839610,0
250804122,1
2959497429,1
335048584,1
525061815,1
409541058,1
167132770,1
898865990,1
296571098,1
2205051136,1
127606931,0
341305767,0
16129920,0
169150781,0
3225812603,0
21611445,1
3415764736,1
450341380,1
90642314,1
95631693,0
1018010233,0
304140582,0
290114074,1
328531232,0
15496068,1
731195041,0
99572856,1
102830176,1
14098607,1
900431125,0
25672636,1
80198760,0
19198124,0
3977237722,1
158276384,0
18643437,1
811900688,0
2394868099,1
18586983,1
417444187,1
20361649,1
252747499,1
86388028,0
61136501,1
25365986,1
562332180,0
3588788172,0
449882975,1
266651693,0
1264616347,0
889994834,0
578613484,1
29216764,1
383945669,0
557712830,0
1919254237,1
284559613,0
37105616,1
31512585,0
140936513,0
272990790,1
26787906,1
34401125,1
41634520,0
3398770055,1
456156740,1
258943803,1
369857384,1
2327730036,1
390418074,0
99373028,1
4171483153,0
185747301,1
82016727,0
50371921,1
16479107,1
125375423,0
17998216,1
225671375,0
334849468,0
3440693962,1
111635980,1
18179659,1
109257354,1
3224596479,0
595769410,1
234822928,0
14862747,1
269092308,1
444894135,0
16340466,0
31297638,0
1066775528,1
236171160,0
16190478,0
51951241,1
232901331,1
258025056,0
7717812,1
236187892,1
619518150,1
161980094,0
135371020,0
805756028,1
300890854,0
244439200,1
15463486,1
501890049,0
61567598,1
63478261,1
261951270,1
988874574,1
415333411,1
30737590,0
262322667,1
58143375,0
96617400,0
16485793,1
2156883990,1
7004382,1
18166778,1
332417149,0
2340959090,0
1172823799,1
560079868,0
438966172,0
3449429727,0
295983299,0
274295019,1
2835313796,1
3826751115,0
191953703,0
324331427,1
4269568049,1
116489559,0
43674519,1
291913662,1
28387056,0
1589624701,1
931449853,0
1548152606,1
3861646392,1
213861803,1
168221275,0
158774277,1
24892146,0
3837629183,0
286432534,0
339902551,0
69522399,0
1179929762,1
16035724,0
1074518754,1
2414942622,0
604589177,0
46980135,1
68611923,0
1014371204,1
67389567,1
172811469,0
47365941,1
147284936,0
25473430,1
354519705,0
287362420,1
264386210,1
254054171,1
362170102,0
74901728,1
82710096,0
272768103,0
125111640,0
3363199611,1
406294981,0
16193222,0
2198059776,0
2717172436,0
80350523,0
359009425,1
251871697,1
54274901,1
4163830211,1
22812754,0
1230281,1
243239561,0
143865859,1
4149690013,1
2479033339,1
178126125,1
75935868,0
2881431740,0
93519410,0
1351048662,1
2683739172,1
1019120136,1
228592234,1
552059150,0
154985728,0
66348428,1
3388287537,1
227144500,0
53019309,1
18235613,0
4398893717,1
3402779085,1
3622904116,0
444241808,1
31819618,1
14581233,0
15160233,1
58510019,0
3087045099,0
624805598,1
336693285,0
267554482,1
249846158,0
26063171,0
1671234620,0
4204944707,0
3343603108,0
14125897,1
41889949,1
272729976,0
344870222,0
371222723,0
69084726,1
342301350,0
69086398,1
196867714,1
87429132,0
1378057123,0
29017722,1
205425209,0
133796790,1
234250191,1
3103714278,1
32748287,1
3277986193,0
964608343,0
54198185,0
404846338,0
174385219,1
558839534,1
48229546,0
712510682,0
325162750,0
250784170,0
3607982174,1
277252491,1
3142600819,0
1445041303,1
28667949,0
368054396,0
3302686803,0
1137275306,1
1390621278,0
830320254,1
3430813821,0
112047805,0
3285110376,0
3885969088,1
70707457,0
250602315,1
122210008,1
3093343595,0
75785294,1
339226628,1
3306434174,1
622713510,1
72660086,1
347555346,1
288716091,0
154229540,0
113475955,0
581528553,1
231695300,0
41003460,1
135679573,0
3439264919,1
89043072,0
4756622446,1
864132289,1
41918119,1
3229628282,1
698283583274934272,0
2396897652,1
574102456,1
630741752,1
36976178,1
2241141565,1
332405849,0
126884233,1
720832873,1
30056479,1
401692839,1
170739116,0
865352095,0
16006592,0
2688836640,0
469347112,1
3301050255,1
239548612,1
4860782064,1
1358832422,0
113726030,0
59159771,1
11673352,1
36009071,0
808108063,1
179250421,1
3383830631,1
269489548,1
14753,0
2310866756,1
323480802,0
133995083,0
1400892782,1
63479742,1
3228579692,0
4828937494,0
318568656,0
83164540,1
47209955,0
2237668254,1
308706984,0
371019970,0
2874309459,0
306362848,1
239905257,0
15281574,1
31305822,0
16871587,1
65100875,0
248890039,0
34768966,0
17073913,0
1392114715,0
250568112,0
15873978,1
25751784,1
15286245,0
3409741510,1
1247402868,1
16083346,0
1296276582,0
3077715918,0
21428607,0
255620328,0
102835610,0
16571022,1
48417802,1
126145604,1
2435896604,1
8426992,0
2485713498,0
22662407,1
2445877758,0
40742421,1
92079350,1
104905030,1
1388443207,0
3290965597,0
707732605,1
2759261691,1
55451509,0
164044641,0
332564767,1
2874826685,1
249844021,1
251268932,1
1247049150,0
3317008596,1
390948080,0
2304084548,1
212262370,0
3036953137,1
2976321,0
19950642,1
72198806,1
16414197,0
324739597,0
2525327236,1
292765961,0
2894548325,1
108663700,0
240517229,0
17243582,0
16574916,0
14181258,0
776699401,0
137386304,1
1542176725,0
452471922,1
24333238,1
137407124,1
49825755,1
18493766,0
23480020,1
62838480,0
362130950,0
21896019,0
85349317,0
3816062073,0
230348811,0
1448933479,0
57174231,1
16753660,0
1666746246,1
933194376,0
44236707,0
124557613,1
259756955,0
4123554136,0
3387643623,1
28923371,0
2864991063,1
946950798,0
808052682,1
1270126526,0
26637348,1
210927444,1
198723830,0
4707736899,0
170020980,0
1149332420,0
240760644,1
17622723,1
242932624,0
363977742,0
1560561314,1
3362016513,0
80632388,0
768996900,1
128606584,0
294456611,1
378605251,0
282545479,0
18648150,0
50921647,0
16987649,0
3377956114,1
3910931584,1
2551681279,0
14477698,1
832414616,1
18368976,0
825954866,1
37794539,1
4049397974,0
237314127,1
16915893,0
396162603,1
195169085,0
15362801,1
36667104,1
37920978,1
4645670297,0
19127890,0
468724889,0
222140985,0
1950590545,1
2497687746,0
24613245,0
1902069210,1
316560367,0
500405603,1
90884059,1
3360608354,1
21154238,1
102251724,0
186562260,0
14761935,1
21349488,0
158949250,1
246674916,0
4831215533,0
2943056874,1
16569663,0
429618189,1
249801925,1
4832223712,1
122748428,1
3344262977,0
2616198164,0
3268911565,0
17296109,0
104342107,0
19173608,0
271527587,0
789891702,1
40865818,1
75905761,0
228749782,1
2931614557,1
494530927,1
490946088,0
